customer;churnprop;churndate;nps;npsdate;reactscore;reactdate;vip;vipdate
CRM0000018236;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018237;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018238;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018239;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018240;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018241;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018242;2;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018243;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018244;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018245;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018246;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018247;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018248;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018249;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018250;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018251;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018252;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018253;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018254;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018255;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018256;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018257;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018258;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018259;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018260;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018261;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018262;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018263;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018264;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018265;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018266;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018267;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018268;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018269;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018270;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018271;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018272;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018273;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018274;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018275;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018276;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018277;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018278;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018279;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018280;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018281;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018282;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018283;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018284;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018285;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018286;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018287;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018288;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018289;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018290;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018291;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018292;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018293;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018294;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018295;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018296;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018297;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018298;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018299;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018300;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018302;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018303;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018304;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018305;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018306;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018307;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018308;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018309;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018310;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018311;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018312;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018313;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018314;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018315;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018316;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018317;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018318;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018319;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018320;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018321;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018322;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018323;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018324;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018325;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018326;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018327;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018328;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018329;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018330;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018331;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018332;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018333;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018334;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018335;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;7;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018336;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018337;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018338;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018339;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018340;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018341;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018342;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018343;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018344;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018345;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018346;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018347;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018348;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018349;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018350;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018351;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018352;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018353;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018354;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018355;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;7;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018356;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018357;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018358;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018359;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018360;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018361;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018362;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018363;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018364;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018365;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018366;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018367;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018368;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018369;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018370;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018371;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018372;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018373;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018374;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018375;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018376;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018377;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018378;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018379;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018380;1;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018381;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018382;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018383;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018384;0;10/01/2026 09:00:00;6;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018385;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018386;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018387;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018388;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018389;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018390;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018391;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018392;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018393;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018394;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018395;1;10/01/2026 09:00:00;9;15/12/2025 10:00:00;10;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018396;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018397;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018398;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018399;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018400;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018401;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018402;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018403;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018404;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018405;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018406;0;10/01/2026 09:00:00;9;15/12/2025 10:00:00;5;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018407;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018408;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018409;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018410;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018411;1;10/01/2026 09:00:00;7;15/12/2025 10:00:00;1;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018412;0;10/01/2026 09:00:00;7;15/12/2025 10:00:00;8;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018413;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018414;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;5;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018415;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018416;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018417;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018418;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018419;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;8;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018420;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018421;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018422;3;10/01/2026 09:00:00;9;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018423;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;0;10/01/2026 10:00:00;-1;30/11/2025 12:00:00
CRM0000018424;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018425;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018426;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;3;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018427;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018428;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018429;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;3;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018430;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018431;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;9;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018432;0;10/01/2026 09:00:00;8;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018433;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018434;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018435;1;10/01/2026 09:00:00;8;15/12/2025 10:00:00;2;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018436;3;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018437;3;10/01/2026 09:00:00;7;15/12/2025 10:00:00;6;10/01/2026 10:00:00;2;30/11/2025 12:00:00
CRM0000018438;2;10/01/2026 09:00:00;6;15/12/2025 10:00:00;4;10/01/2026 10:00:00;3;30/11/2025 12:00:00
CRM0000018439;2;10/01/2026 09:00:00;7;15/12/2025 10:00:00;2;10/01/2026 10:00:00;1;30/11/2025 12:00:00
CRM0000018440;3;10/01/2026 09:00:00;8;15/12/2025 10:00:00;7;10/01/2026 10:00:00;3;30/11/2025 12:00:00
